age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
30,technician,single,university.degree,no,yes,no,cellular,aug,fri,242,1,999,0,nonexistent,no
31,technician,single,university.degree,no,no,no,cellular,nov,tue,110,1,999,1,failure,no
48,services,married,high.school,no,no,no,telephone,may,mon,788,2,999,0,nonexistent,no
45,technician,married,professional.course,unknown,no,no,telephone,may,wed,69,1,999,0,nonexistent,no
45,technician,married,university.degree,no,yes,no,cellular,nov,wed,278,1,999,0,nonexistent,no
36,entrepreneur,married,high.school,no,yes,yes,cellular,may,mon,102,1,999,0,nonexistent,no
32,unknown,single,professional.course,no,yes,no,telephone,jul,thu,73,1,999,0,nonexistent,no
48,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,172,3,3,6,success,yes
37,technician,married,professional.course,no,no,no,telephone,jun,thu,96,1,999,0,nonexistent,no
58,admin.,married,university.degree,no,yes,yes,cellular,may,mon,353,2,999,0,nonexistent,yes
47,unemployed,married,high.school,no,yes,no,cellular,nov,tue,65,1,999,1,failure,no
30,management,married,university.degree,no,yes,no,cellular,jul,wed,280,1,999,0,nonexistent,no
32,blue-collar,married,university.degree,no,no,yes,cellular,may,thu,159,1,999,0,nonexistent,no
45,blue-collar,married,basic.6y,no,no,yes,cellular,aug,wed,48,8,999,0,nonexistent,no
43,technician,married,basic.9y,unknown,yes,no,telephone,jun,thu,176,2,999,0,nonexistent,no
37,admin.,divorced,university.degree,unknown,yes,yes,cellular,may,mon,121,2,999,0,nonexistent,no
34,technician,single,university.degree,no,no,no,cellular,mar,thu,251,1,999,2,failure,yes
36,blue-collar,married,high.school,no,no,no,telephone,jun,fri,82,4,999,0,nonexistent,no
31,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,90,2,999,0,nonexistent,no
34,entrepreneur,married,unknown,no,no,no,cellular,aug,wed,165,1,999,0,nonexistent,no
20,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,42,7,999,0,nonexistent,no
38,technician,married,basic.9y,no,yes,no,telephone,nov,mon,435,2,999,0,nonexistent,no
32,admin.,divorced,high.school,no,unknown,unknown,cellular,jul,thu,81,4,999,0,nonexistent,no
28,services,married,unknown,no,yes,no,telephone,may,tue,285,1,999,0,nonexistent,no
43,management,married,basic.6y,unknown,yes,no,cellular,may,tue,463,1,999,0,nonexistent,no
44,blue-collar,single,high.school,unknown,no,no,cellular,jul,mon,699,2,999,0,nonexistent,yes
26,admin.,married,high.school,no,no,no,cellular,jul,mon,455,4,999,0,nonexistent,no
46,admin.,single,university.degree,no,yes,no,telephone,jun,mon,24,1,999,0,nonexistent,no
52,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jun,mon,117,2,999,0,nonexistent,no
38,services,married,basic.9y,no,yes,no,cellular,apr,thu,220,1,999,1,failure,no
64,retired,married,professional.course,no,yes,no,cellular,sep,wed,222,2,999,0,nonexistent,yes
35,self-employed,single,high.school,no,yes,no,cellular,may,wed,109,1,999,1,failure,no
41,management,divorced,university.degree,unknown,yes,yes,telephone,may,thu,341,2,999,0,nonexistent,no
21,student,single,high.school,no,yes,no,cellular,may,tue,226,2,999,0,nonexistent,yes
47,admin.,single,high.school,no,yes,yes,cellular,apr,thu,1122,1,999,0,nonexistent,no
51,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,261,2,999,0,nonexistent,no
24,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,418,2,999,0,nonexistent,no
54,housemaid,unknown,basic.4y,no,yes,no,cellular,jul,wed,198,13,999,0,nonexistent,no
35,entrepreneur,divorced,professional.course,unknown,no,no,cellular,aug,tue,255,1,999,0,nonexistent,no
36,admin.,married,high.school,no,yes,no,telephone,nov,wed,114,1,999,1,failure,yes
48,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,60,1,999,0,nonexistent,no
46,admin.,married,university.degree,no,yes,no,telephone,aug,thu,213,1,999,0,nonexistent,no
40,services,married,high.school,no,yes,no,cellular,apr,fri,151,2,999,0,nonexistent,no
39,admin.,married,high.school,no,no,no,cellular,jul,fri,184,2,999,0,nonexistent,no
35,management,single,university.degree,no,yes,no,cellular,may,fri,233,1,999,1,failure,no
37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,356,1,999,0,nonexistent,no
51,admin.,single,basic.6y,no,no,no,telephone,may,tue,222,4,999,0,nonexistent,no
39,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,269,1,999,0,nonexistent,no
48,services,divorced,high.school,no,unknown,unknown,cellular,apr,mon,124,1,999,1,failure,no
44,admin.,divorced,high.school,no,no,no,cellular,oct,thu,634,1,999,0,nonexistent,no
34,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,913,4,999,0,nonexistent,yes
59,entrepreneur,divorced,high.school,unknown,yes,no,telephone,may,wed,173,1,999,0,nonexistent,no
32,technician,married,professional.course,no,yes,no,cellular,may,mon,246,1,999,0,nonexistent,no
29,blue-collar,divorced,basic.6y,no,yes,no,telephone,nov,tue,272,2,999,0,nonexistent,no
45,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,144,2,999,0,nonexistent,no
31,services,single,high.school,no,no,no,cellular,jul,thu,16,35,999,0,nonexistent,no
35,admin.,single,high.school,no,no,no,telephone,jun,mon,36,1,999,0,nonexistent,no
47,services,divorced,professional.course,no,no,no,cellular,jul,tue,318,1,999,0,nonexistent,no
61,admin.,married,university.degree,unknown,yes,no,cellular,jun,wed,1076,2,999,0,nonexistent,yes
31,admin.,divorced,high.school,no,no,no,cellular,may,mon,479,1,999,0,nonexistent,no
59,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,763,2,999,0,nonexistent,no
37,admin.,married,high.school,unknown,no,no,telephone,may,mon,74,1,999,0,nonexistent,no
41,admin.,married,university.degree,no,no,no,cellular,sep,mon,800,2,999,1,failure,yes
36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,107,3,999,0,nonexistent,no
45,management,married,university.degree,no,yes,no,cellular,aug,thu,26,15,999,0,nonexistent,no
35,admin.,single,high.school,no,yes,yes,cellular,jul,thu,283,16,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,47,1,999,0,nonexistent,no
29,technician,married,professional.course,no,no,no,cellular,may,fri,538,2,999,2,failure,yes
38,admin.,married,high.school,no,no,no,cellular,jul,thu,175,5,999,0,nonexistent,no
42,admin.,married,university.degree,no,no,no,cellular,aug,tue,68,2,999,0,nonexistent,no
49,services,married,high.school,no,yes,yes,cellular,aug,mon,382,1,999,0,nonexistent,no
40,technician,single,professional.course,no,yes,no,cellular,apr,fri,53,1,999,1,failure,no
54,unemployed,married,university.degree,no,yes,yes,cellular,jul,thu,141,2,999,0,nonexistent,no
59,blue-collar,married,unknown,no,no,no,cellular,jul,fri,124,2,999,0,nonexistent,no
34,management,married,university.degree,no,no,no,telephone,jun,thu,221,1,999,0,nonexistent,no
49,housemaid,married,basic.4y,no,no,no,cellular,apr,fri,115,1,999,0,nonexistent,no
86,retired,married,unknown,unknown,yes,no,cellular,sep,tue,340,1,999,0,nonexistent,yes
37,management,single,university.degree,no,yes,no,cellular,aug,wed,243,1,999,0,nonexistent,no
35,management,married,basic.9y,no,yes,no,cellular,nov,mon,171,1,999,0,nonexistent,no
36,admin.,married,high.school,no,yes,yes,telephone,may,tue,224,1,999,0,nonexistent,no
39,blue-collar,married,professional.course,unknown,yes,no,telephone,may,wed,132,3,999,0,nonexistent,no
34,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,260,4,999,0,nonexistent,no
41,self-employed,married,basic.9y,no,no,no,cellular,jul,fri,134,2,999,0,nonexistent,no
50,admin.,married,high.school,no,no,no,cellular,aug,mon,67,6,999,0,nonexistent,no
28,admin.,married,professional.course,no,no,no,cellular,jul,fri,549,2,999,0,nonexistent,no
29,technician,single,basic.9y,no,yes,no,cellular,apr,mon,114,2,999,0,nonexistent,yes
60,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,161,1,999,0,nonexistent,no
48,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,mon,178,1,999,0,nonexistent,no
66,retired,married,high.school,no,unknown,unknown,cellular,mar,tue,881,3,999,1,failure,yes
32,services,married,high.school,unknown,no,no,cellular,may,mon,642,3,10,1,success,yes
31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,94,4,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,telephone,jul,thu,414,1,999,0,nonexistent,no
56,technician,divorced,university.degree,unknown,no,no,cellular,jul,thu,59,12,999,0,nonexistent,no
55,unknown,married,unknown,unknown,no,no,cellular,aug,fri,105,1,999,0,nonexistent,no
36,entrepreneur,married,high.school,no,no,yes,cellular,nov,mon,41,1,999,0,nonexistent,no
34,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,fri,196,2,999,0,nonexistent,no
30,blue-collar,married,basic.9y,unknown,no,no,cellular,may,mon,259,1,999,0,nonexistent,no
32,unemployed,married,high.school,unknown,yes,no,cellular,jul,mon,38,3,999,0,nonexistent,no
31,blue-collar,single,basic.9y,unknown,no,yes,telephone,jul,thu,70,3,999,0,nonexistent,no
40,blue-collar,married,high.school,no,no,no,telephone,may,wed,80,3,999,0,nonexistent,no
52,unknown,married,basic.4y,no,no,no,telephone,may,thu,156,1,999,0,nonexistent,no
53,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,15,2,999,0,nonexistent,no
33,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,tue,395,1,999,0,nonexistent,yes
35,admin.,married,university.degree,no,no,yes,cellular,sep,wed,242,2,999,1,failure,no
49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,64,1,999,0,nonexistent,no
54,technician,divorced,professional.course,unknown,yes,no,cellular,aug,thu,1117,1,999,0,nonexistent,yes
49,blue-collar,married,professional.course,unknown,no,no,telephone,may,mon,144,6,999,0,nonexistent,no
31,admin.,single,university.degree,unknown,yes,no,cellular,may,fri,266,3,999,0,nonexistent,no
38,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,131,5,999,0,nonexistent,no
38,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,69,1,999,0,nonexistent,no
26,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,236,5,999,0,nonexistent,no
32,admin.,married,high.school,no,no,no,cellular,nov,fri,219,2,999,0,nonexistent,no
29,admin.,married,university.degree,no,yes,yes,cellular,apr,mon,245,1,999,0,nonexistent,no
49,services,married,high.school,unknown,yes,no,cellular,jul,wed,122,1,999,0,nonexistent,no
31,blue-collar,married,basic.4y,no,no,no,cellular,nov,wed,374,2,999,0,nonexistent,no
52,retired,married,university.degree,no,yes,yes,telephone,nov,mon,215,3,999,0,nonexistent,no
44,blue-collar,married,professional.course,no,unknown,unknown,telephone,may,fri,189,2,999,0,nonexistent,no
36,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,296,1,999,0,nonexistent,no
46,admin.,single,university.degree,no,no,no,cellular,jul,tue,206,2,999,0,nonexistent,no
55,retired,divorced,basic.6y,unknown,no,no,telephone,jun,mon,228,2,999,0,nonexistent,no
56,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,wed,141,12,999,0,nonexistent,no
33,blue-collar,divorced,basic.4y,no,no,no,cellular,may,wed,86,3,999,0,nonexistent,no
29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,138,4,999,0,nonexistent,no
28,management,single,unknown,no,yes,no,telephone,may,thu,136,1,999,0,nonexistent,no
41,technician,married,university.degree,no,yes,yes,cellular,nov,fri,135,1,999,1,failure,no
39,admin.,single,high.school,no,no,yes,telephone,jun,mon,158,1,999,0,nonexistent,no
38,housemaid,married,high.school,no,no,no,cellular,jul,thu,356,1,999,0,nonexistent,no
47,technician,married,unknown,unknown,yes,no,cellular,nov,fri,624,1,999,0,nonexistent,no
50,retired,married,professional.course,no,yes,yes,cellular,jul,fri,460,5,999,0,nonexistent,no
29,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,62,3,999,0,nonexistent,no
32,technician,single,university.degree,no,no,no,cellular,oct,tue,96,1,999,1,failure,yes
36,entrepreneur,married,unknown,unknown,yes,no,cellular,jul,mon,44,3,999,0,nonexistent,no
39,blue-collar,married,basic.6y,no,yes,yes,cellular,may,tue,225,1,999,0,nonexistent,no
38,unemployed,married,basic.4y,unknown,yes,yes,telephone,may,tue,206,2,999,0,nonexistent,no
42,services,married,basic.6y,no,no,no,cellular,nov,thu,324,7,999,1,failure,no
38,technician,single,university.degree,no,yes,yes,cellular,jun,thu,288,1,999,0,nonexistent,no
36,blue-collar,married,high.school,no,yes,no,cellular,may,tue,20,8,999,1,failure,no
29,admin.,single,high.school,no,yes,no,cellular,aug,thu,61,1,999,0,nonexistent,no
46,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,82,2,999,0,nonexistent,no
39,self-employed,married,basic.4y,unknown,no,no,telephone,may,wed,389,2,999,0,nonexistent,no
37,services,married,basic.9y,unknown,yes,no,telephone,may,wed,211,1,999,0,nonexistent,no
40,blue-collar,divorced,unknown,no,yes,no,telephone,may,wed,110,2,999,0,nonexistent,no
37,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,85,1,999,0,nonexistent,no
53,self-employed,married,basic.9y,no,yes,no,cellular,may,tue,600,4,999,0,nonexistent,no
48,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,65,3,999,0,nonexistent,no
39,management,married,university.degree,no,no,no,cellular,aug,thu,1321,6,999,0,nonexistent,yes
52,technician,married,basic.9y,no,no,no,cellular,nov,fri,10,7,999,1,failure,no
43,unknown,married,high.school,unknown,yes,yes,telephone,may,thu,367,2,999,0,nonexistent,no
29,admin.,married,university.degree,no,no,no,cellular,may,wed,128,2,999,0,nonexistent,no
48,blue-collar,single,basic.9y,no,yes,no,cellular,apr,tue,85,1,999,1,failure,no
50,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,635,1,999,0,nonexistent,yes
42,management,married,university.degree,no,yes,no,cellular,may,fri,95,1,999,0,nonexistent,no
48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,602,3,999,0,nonexistent,no
36,admin.,married,university.degree,no,no,no,cellular,jul,mon,61,6,999,0,nonexistent,no
34,admin.,single,university.degree,no,yes,no,cellular,apr,mon,58,2,999,1,failure,no
44,services,married,basic.6y,unknown,no,no,telephone,may,wed,266,2,999,0,nonexistent,no
60,admin.,married,basic.9y,no,no,no,cellular,jul,thu,174,2,25,2,failure,yes
26,student,single,basic.9y,no,yes,no,cellular,aug,wed,582,1,999,0,nonexistent,yes
42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,71,1,999,0,nonexistent,no
35,admin.,single,university.degree,unknown,no,no,cellular,jul,thu,863,1,999,0,nonexistent,yes
45,admin.,married,university.degree,no,no,no,cellular,may,tue,198,2,999,0,nonexistent,no
56,services,married,basic.4y,no,yes,yes,cellular,apr,mon,15,1,999,0,nonexistent,no
38,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,197,4,999,0,nonexistent,no
45,technician,married,basic.9y,no,no,no,cellular,may,fri,144,3,999,0,nonexistent,no
33,services,single,high.school,no,yes,no,cellular,may,thu,201,1,999,1,failure,no
59,retired,single,professional.course,unknown,yes,no,cellular,jul,thu,306,1,999,0,nonexistent,no
60,retired,married,professional.course,no,no,no,cellular,aug,wed,111,1,999,0,nonexistent,no
49,admin.,married,high.school,no,yes,no,cellular,aug,wed,90,2,999,0,nonexistent,no
57,retired,married,unknown,unknown,no,no,cellular,aug,fri,153,6,999,0,nonexistent,no
64,management,married,university.degree,no,no,no,cellular,jun,tue,205,1,999,0,nonexistent,yes
39,technician,divorced,professional.course,unknown,no,no,cellular,aug,mon,93,4,999,0,nonexistent,no
32,blue-collar,married,high.school,no,no,no,cellular,may,fri,319,1,999,1,failure,no
23,services,single,basic.9y,no,yes,no,cellular,may,thu,64,1,999,1,failure,no
55,retired,married,professional.course,no,yes,no,telephone,may,thu,301,1,999,0,nonexistent,no
38,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,438,1,999,0,nonexistent,no
52,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,263,1,999,0,nonexistent,no
55,management,married,university.degree,unknown,yes,no,telephone,may,tue,416,3,999,0,nonexistent,no
31,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,1855,3,999,0,nonexistent,no
43,management,married,university.degree,no,yes,no,cellular,nov,thu,661,4,999,1,failure,no
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,122,4,999,0,nonexistent,no
52,admin.,divorced,university.degree,unknown,no,no,cellular,jul,tue,262,1,999,0,nonexistent,no
31,services,divorced,high.school,unknown,no,no,cellular,may,thu,124,1,999,0,nonexistent,no
48,admin.,married,professional.course,unknown,yes,no,telephone,may,fri,211,2,999,0,nonexistent,no
51,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,231,1,999,1,failure,no
30,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,542,1,999,0,nonexistent,no
26,admin.,married,basic.9y,no,yes,no,telephone,may,wed,86,2,999,0,nonexistent,no
43,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,465,2,999,0,nonexistent,no
25,student,single,high.school,no,no,no,cellular,apr,tue,98,2,999,0,nonexistent,no
39,services,married,high.school,unknown,yes,no,telephone,may,tue,24,1,999,0,nonexistent,no
42,entrepreneur,married,basic.9y,no,no,yes,cellular,apr,thu,127,2,999,0,nonexistent,no
23,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,657,1,999,0,nonexistent,yes
68,retired,married,high.school,no,yes,no,cellular,apr,mon,194,1,999,0,nonexistent,yes
27,self-employed,single,university.degree,no,no,no,telephone,jun,tue,139,3,999,0,nonexistent,no
